-9.176013524674866417e+00 0.000000000000000000e+00
-9.025679692360366602e+00 0.000000000000000000e+00
-8.875345860045865010e+00 0.000000000000000000e+00
-8.725012027731363418e+00 8.445450712906597951e-08
-8.574678195416861826e+00 0.000000000000000000e+00
-8.424344363102360234e+00 0.000000000000000000e+00
-8.274010530787858642e+00 0.000000000000000000e+00
-8.123676698473358826e+00 0.000000000000000000e+00
-7.973342866158857234e+00 0.000000000000000000e+00
-7.823009033844355642e+00 0.000000000000000000e+00
-7.672675201529855826e+00 0.000000000000000000e+00
-7.522341369215354234e+00 0.000000000000000000e+00
-7.372007536900852642e+00 0.000000000000000000e+00
-7.221673704586351050e+00 0.000000000000000000e+00
-7.071339872271851235e+00 8.445450712906646920e-08
-6.921006039957349643e+00 0.000000000000000000e+00
-6.770672207642848051e+00 0.000000000000000000e+00
-6.620338375328346459e+00 0.000000000000000000e+00
-6.470004543013846643e+00 0.000000000000000000e+00
-6.319670710699345051e+00 0.000000000000000000e+00
-5.515512495366563073e+00 2.438289403210406805e-07
-4.520113812438699696e+00 7.625235927994035782e-07
-4.117714606012056855e+00 2.053948010931039372e-06
-3.876336673654056320e+00 3.011869816395243894e-06
-3.695783647813116524e+00 5.827360991905569646e-06
-3.552043734624973137e+00 7.313470686360515131e-06
-3.413738129469455096e+00 6.918743785255510286e-06
-3.288668744320296433e+00 1.330741476006666914e-05
-3.183623888598966722e+00 1.826243255171484316e-05
-3.088659390749865175e+00 2.342533702154083936e-05
-3.003667120498485055e+00 3.307024334305587703e-05
-2.928115593483715529e+00 4.572946485290621071e-05
-2.858604123807333863e+00 5.444671927156263244e-05
-2.793720542529063877e+00 6.859538514635013192e-05
-2.733031701647859357e+00 7.854253351745751563e-05
-2.676557985563030151e+00 1.007324766803139384e-04
-2.624211510157222094e+00 1.210902558761940202e-04
-2.574468059176224344e+00 1.375417051106887529e-04
-2.527091160785576385e+00 1.586545411108746841e-04
-2.482867328673057372e+00 2.061548567951086350e-04
-2.440919835864250764e+00 2.115967631223032892e-04
-2.401078490250201813e+00 2.713946485039403782e-04
-2.363164754982655325e+00 2.869684646255145160e-04
-2.326740219660254461e+00 3.444065191085897816e-04
-2.291916360280725762e+00 3.609054641723880952e-04
