-2.601182563319071051e+01 3.210723893217346517e-07
-2.454177027123760979e+01 3.097615185752455283e-07
-2.344693254083863820e+01 6.790151728904157093e-07
-2.299170993875628000e+01 2.621563548671826654e-06
-2.282388497420944873e+01 1.032851187888832790e-05
-2.272979327972397101e+01 1.285986968449479434e-05
-2.264999898869064054e+01 2.330091668597623536e-05
-2.258335299745517233e+01 2.917032472182883978e-05
-2.252153963340411735e+01 3.507967528402917550e-05
-2.246564153694636445e+01 5.302849160996827058e-05
-2.241517725059251731e+01 6.036961609726386761e-05
-2.236943871642154136e+01 9.252427145788538277e-05
-2.232854368368060705e+01 1.140324906863610723e-04
-2.228886656976677827e+01 1.099775743496717527e-04
-2.225056879653466169e+01 1.360559859412213495e-04
-2.221504079613276872e+01 1.673644034749001972e-04
-2.218113348933776052e+01 1.806430627127145227e-04
-2.214813828917983329e+01 1.971049161060251344e-04
-2.211647835083610047e+01 2.230242670328039885e-04
-2.208639943198122069e+01 2.677685663793148555e-04
-2.205758220919155832e+01 2.885977397228382964e-04
-2.202966987079627614e+01 3.131030892862824832e-04
-2.200264529236339328e+01 3.504435499999843367e-04
-2.197648181069496331e+01 3.763961350386051683e-04
-2.195110800482196112e+01 4.147941067571830768e-04
-2.192651462072760182e+01 4.489101888696357071e-04
-2.190263323274006524e+01 4.959345140442157889e-04
-2.187928229728239060e+01 5.095211637512628506e-04
-2.185633858498435700e+01 5.483167370507625177e-04
-2.183384697619560200e+01 5.707558182566017371e-04
-2.181186810255288933e+01 6.163141207769357293e-04
-2.179027281571337227e+01 6.437547162418524654e-04
-2.176922622560135068e+01 7.100920080369930044e-04
-2.174869207098657853e+01 7.380891494632957307e-04
-2.172861053082329263e+01 8.096957373998146367e-04
-2.170894650646267365e+01 8.212809787634947015e-04
-2.168946644296100246e+01 8.631687219581235873e-04
-2.167046222465836536e+01 9.495374473853263487e-04
-2.165156778685819816e+01 8.870220182239698650e-04
-2.163276004402509045e+01 9.742313666058509186e-04
-2.161424815831455248e+01 9.660456907227039794e-04
-2.159580422653451848e+01 1.007035139818788149e-03
-2.157778785734134530e+01 1.110467567974319234e-03
-2.156012687323796229e+01 1.118828801981076914e-03
-2.154266510504708521e+01 1.188249953681176944e-03
-2.152561914512639163e+01 1.276856752375712120e-03
-2.150880349436483030e+01 1.282704369357330707e-03
-2.149221902780177018e+01 1.368088340758843828e-03
-2.147584000171611862e+01 1.395313003699322771e-03
-2.145946870657500938e+01 1.384149515057976404e-03
-2.144326030111187009e+01 1.445689224032724882e-03
-2.142724809307101808e+01 1.499437046363770844e-03
-2.141136375935199965e+01 1.541262899093594338e-03
-2.139565765130242170e+01 1.555717179919538767e-03
-2.138015457201878178e+01 1.654317191422153286e-03
-2.136479279579353374e+01 1.677352993473623039e-03
-2.134950914209790085e+01 1.696209564453829552e-03
-2.133431735163690490e+01 1.731318249542115406e-03
-2.131924999618165373e+01 1.768301936359761980e-03
-2.130432256829213244e+01 1.828979560705260975e-03
-2.128975377856845341e+01 2.027538711923393671e-03
-2.127531711824398286e+01 1.943135861687007903e-03
-2.126082624949668798e+01 1.984954251358482351e-03
-2.124653208473897692e+01 2.055214649716663802e-03
-2.123233666474045478e+01 2.094764572188427976e-03
-2.121819139977205282e+01 2.121238640006641550e-03
-2.120406813759340281e+01 2.091412259536969132e-03
-2.119007322954340822e+01 2.241426659027565080e-03
