# 'gmr_min', 'gmr_max', 'A0', 'A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'gmr_med'
-0.21717518628969018 0.4269821911819047 308.33052210596145 -450.5467264269472 226.1022041771048 -40.82191448987344 1.0113541956317542 0.10610640590715953 -0.15352130277794498 0.35875502020908456
0.42698243980074585 0.5224242625808826 91.51798644384102 -145.03611764124977 84.93270561458986 -18.999701871446383 1.5364285701667886 0.22214474905239792 -0.158911134588173 0.4776983677816618
0.5224243594112208 0.6053858292646203 -55.65074869250872 44.04015376003471 5.0838700863543185 -8.036958278640263 1.8062898239162528 0.3682625360073315 -0.16688435780262054 0.5644041618264186
0.6053858562324305 0.6873946547890722 -51.51510559680213 32.41485853542086 15.589435799866884 -11.802169779610015 2.3213222929848683 0.5745811082051177 -0.1763269468742125 0.6461641133599387
0.6873947335662702 0.7708430457374129 -117.23904006552766 106.76270166729347 -10.206778196055602 -9.732063009612895 2.7391050392997305 0.7273715051405123 -0.18367280637907005 0.7290010833186534
0.7708430715424938 0.8479587458258611 -172.39356479178429 178.44936724104977 -41.64519961761285 -4.660463917424624 2.85378818013996 0.8301624706363208 -0.18732153787891523 0.8117534857978259
0.8479588064934951 0.902513117316604 -354.7576885841364 419.57599709992877 -151.50624971856504 15.365512046061902 1.9996125084419525 0.8712562102515041 -0.18909042168342233 0.8767868845317734
0.9025131774988926 0.9406728191123231 -229.4079937368746 279.49798802723245 -107.08730660213848 14.624707262917303 0.931266457015819 0.9986059531131741 -0.19114119036965158 0.9231332230281668
0.9406728249818855 0.9759405681639286 -261.6571958767461 316.1946728368372 -121.95034589538352 17.2817512843018 0.7603564396104147 1.0604754015041078 -0.1941558779903019 0.9577197396357994
