1.000000e+08 1.639273e-07
1.204504e+08 1.146315e-07
1.450829e+08 8.017447e-08
1.747528e+08 5.608498e-08
2.104904e+08 3.924050e-08
2.535364e+08 2.745999e-08
3.053856e+08 1.921954e-08
3.678380e+08 1.345436e-08
4.430621e+08 9.420187e-09
5.336699e+08 6.596786e-09
6.428073e+08 4.620420e-09
7.742637e+08 3.236730e-09
9.326033e+08 2.267814e-09
1.123324e+09 1.589219e-09
1.353048e+09 1.113872e-09
1.629751e+09 7.808405e-10
1.963041e+09 5.474749e-10
2.364489e+09 3.839204e-10
2.848036e+09 2.692725e-10
3.430469e+09 1.888937e-10
4.132012e+09 1.325345e-10
4.977024e+09 9.301715e-11
5.994843e+09 6.530106e-11
7.220809e+09 4.585626e-11
8.697490e+09 3.221038e-11
1.047616e+10 2.263130e-11
1.261857e+10 1.590516e-11
1.519911e+10 1.118095e-11
1.830738e+10 7.861913e-12
2.205131e+10 5.529477e-12
2.656088e+10 3.889946e-12
3.199267e+10 2.737178e-12
3.853529e+10 1.926454e-12
4.641589e+10 1.356146e-12
5.590810e+10 9.548657e-13
6.734151e+10 6.724512e-13
8.111308e+10 4.736492e-13
9.770100e+10 3.336752e-13
1.176812e+11 2.351017e-13
1.417474e+11 1.656704e-13
1.707353e+11 1.167568e-13
2.056512e+11 8.229239e-14
2.477076e+11 5.800506e-14
2.983647e+11 4.088740e-14
3.593814e+11 2.882157e-14
4.328761e+11 2.031742e-14
5.214008e+11 1.432389e-14
6.280291e+11 1.009893e-14
7.564633e+11 7.120150e-15
9.111628e+11 5.019705e-15
1.097499e+12 3.538468e-15
1.321941e+12 2.493853e-15
1.592283e+12 1.757159e-15
1.917910e+12 1.237654e-15
2.310130e+12 8.713528e-16
2.782559e+12 6.131267e-16
3.351603e+12 4.311379e-16
4.037017e+12 3.029257e-16
4.862602e+12 2.126406e-16
5.857021e+12 1.490995e-16
7.054802e+12 1.044113e-16
8.497534e+12 7.300836e-17
1.023531e+13 5.096279e-17
1.232847e+13 3.550420e-17
1.484968e+13 2.467916e-17
1.788650e+13 1.711067e-17
2.154435e+13 1.182966e-17
2.595024e+13 8.153630e-18
3.125716e+13 5.600209e-18
3.764936e+13 3.830941e-18
4.534879e+13 2.608546e-18
5.462277e+13 1.766829e-18
6.579332e+13 1.189505e-18
7.924829e+13 7.953224e-19
9.545485e+13 5.276015e-19
1.149757e+14 3.468789e-19
1.384886e+14 2.257443e-19
1.668101e+14 1.452127e-19
2.009233e+14 9.218035e-20
2.420128e+14 5.763858e-20
2.915053e+14 3.542494e-20
3.511192e+14 2.134873e-20
4.229243e+14 1.258035e-20
5.094138e+14 7.225699e-21
6.135907e+14 4.030182e-21
7.390722e+14 2.173465e-21
8.902151e+14 1.127839e-21
1.072267e+15 5.599747e-22
1.291550e+15 2.642963e-22
1.555676e+15 1.176917e-22
1.873817e+15 4.901542e-23
2.257020e+15 1.889876e-23
2.718588e+15 6.666589e-24
3.274549e+15 2.121955e-24
3.944206e+15 5.996650e-25
4.750810e+15 1.476372e-25
5.722368e+15 3.097009e-26
6.892612e+15 5.392599e-27
8.302176e+15 7.557669e-28
1.000000e+16 8.221012e-29
