-2.3999999999999999	1	10.21297573980398188	0.25485514515100682	0.11114225954394796
-2.2000000000000002	1.3239529130388885	0.48496779160470682	0.33958948357820823	0.10584484369574923
-2.0	0.99922925151779485	0.22422764564064088	0.40187527891407859	0.092622088005047981
-1.7999999999999998	0.80632488581092188	0.1987432044645667	0.27941691314642864	0.060321216446374018
-1.5999999999999999	0.65000823211635117	0.091193369915253314	0.35223739277983424	0.069292168176145572
-1.3999999999999999	0.74813320910723402	0.17075523443464841	0.42226880015464469	0.077830365921620542
-1.2	0.60199861302898561	0.082490041499285724	0.42155487336162234	0.05456595252510188
-1.0	0.66670052066283036	0.065135709461706937	0.40788288722223526	0.058827994589012896
-0.79999999999999982	0.68703602881237735	0.06645134002641194	0.35816037969927073	0.045497462189032806
-0.59999999999999964	0.62693330747916509	0.060080455751300089	0.37154725214539724	0.037234773346008818
-0.39999999999999991	0.8377737027351807	0.068844005947263698	0.51933319157352931	0.04481661278121548
-0.19999999999999973	0.77822242757242699	0.053260536875717746	0.56221813932290721	0.042694502796748003
0.0	0.87136045273842699	0.068154434325277541	0.71940599633088043	0.038686346827346174
0.20000000000000018	0.89668447913405724	0.074737045516708928	0.88643765647282935	0.035548054631200074
0.40000000000000036	0.90623271928889404	0.059786447921675145	1.1221398149919575	0.038520320370840862
0.60000000000000009	0.98407044336172944	0.086256073088059645	1.2930053350537742	0.050724923066803006
0.80000000000000027	1.0535138940794568	0.087027289610220715	1.6063041401196119	0.046143237646144253
1.0	1.3887854560482034	0.11218839731303476	1.8807090642306359	0.085196206071018549
1.2000000000000002	1.5858268547949885	0.14069831586635775	1.9615402089364744	0.088385705889279548
1.4000000000000004	1.6143924184204737	0.15184401176964896	2.4217070808611427	0.15302570874276963
1.6000000000000005	1.8882461955461975	0.20278343442706234	2.375689929807931	0.14015453160793431
1.8000000000000007	1.9559614000844319	0.18999803942353033	1.968868005051184	0.18133107488348554
2.0	2.4878891002163916	0.25778580879555391	1.7764230829286327	0.20578644194031789
2.2000000000000002	2.3161951877977418	0.32927671317963203	1.8162147474676731	0.29922749708471336
2.4000000000000004	2.6717865169289379	0.3683983593760265	1.8818726652697719	0.27774569128500504
