0.12971 1.1488e+02 8.8565e+00 845.0 1.1488e+02
0.20685 1.0179e+02 5.6074e+00 1933.0 1.0179e+02
0.32882 8.1609e+01 4.1599e+00 4266.0 8.1596e+01
0.52089 6.0629e+01 3.2843e+00 9144.0 6.0632e+01
0.82586 4.4029e+01 2.6369e+00 19977.0 4.4032e+01
1.31038 3.2838e+01 2.3122e+00 44835.0 3.2840e+01
2.07614 2.4640e+01 2.3205e+00 101700.0 2.4643e+01
3.29219 1.8936e+01 2.0347e+00 234138.0 1.8940e+01
5.21518 1.4162e+01 1.8864e+00 538540.0 1.4164e+01
8.26708 9.4526e+00 1.5942e+00 1229196.0 9.4527e+00
